,time,magnitude
1458,4941.0,4572
1459,4947.0,2574
1460,4950.0,1542
1461,4950.0,321
1462,4951.0,2245
1463,4951.0,14666
1464,4961.0,696
1465,4969.0,2831
1466,4973.0,6197
1467,4974.0,223
1468,4981.0,17873
1469,4984.0,680
1470,5016.0,1064
1471,5018.0,1204
1472,5019.0,8494
1473,5023.0,2248
1474,5024.0,1127
1475,5033.0,422
1476,5040.0,408
1477,5043.0,24
1478,5045.0,419
1479,5049.0,30352
1480,5053.0,48778
1481,5059.0,760
1482,5065.0,170
1483,5073.0,4100
1484,5074.0,5247
1485,5075.0,9
1486,5093.0,114
1487,5096.0,602
1488,5097.0,23
1489,5103.0,308
1490,5109.0,30166
1491,5111.0,4743
1492,5112.0,677
1493,5112.0,215
1494,5112.0,470
1495,5119.0,173
1496,5126.0,910
1497,5146.0,1717
1498,5150.0,5797
1499,5155.0,93
1500,5172.0,3855
1501,5176.0,75
1502,5179.0,2026
1503,5181.0,915
1504,5196.0,543
1505,5198.0,3513
1506,5202.0,314
1507,5210.0,1773
1508,5211.0,414
1509,5216.0,2053
1510,5217.0,2266
1511,5217.0,3736
1512,5220.0,12440
1513,5222.0,7358
1514,5222.0,352
1515,5227.0,132
1516,5231.0,582
1517,5234.0,658
1518,5235.0,223
1519,5235.0,168
1520,5249.0,140
1521,5253.0,3519
1522,5262.0,1646
1523,5266.0,50
1524,5281.0,71
1525,5281.0,98
1526,5289.0,781
1527,5294.0,20
1528,5298.0,1880
1529,5302.0,243
1530,5303.0,4920
1531,5318.0,1746
1532,5327.0,83
1533,5334.0,1107
1534,5335.0,913
1535,5336.0,1712
1536,5344.0,995
1537,5347.0,205
1538,5360.0,140
1539,5360.0,1281
1540,5365.0,4157
1541,5367.0,2135
1542,5369.0,2784
1543,5370.0,540
1544,5373.0,678
1545,5373.0,229
1546,5377.0,381
1547,5380.0,19
1548,5380.0,459
1549,5385.0,1462
1550,5404.0,1255
1551,5405.0,2588
1552,5408.0,15270
1553,5410.0,71
1554,5413.0,16
1555,5420.0,140
1556,5428.0,477
1557,5437.0,2080
1558,5444.0,24
1559,5453.0,3715
1560,5456.0,4126
1561,5466.0,2842
1562,5472.0,2736
1563,5474.0,183
1564,5478.0,248
1565,5485.0,497
1566,5487.0,284
1567,5489.0,836
1568,5500.0,715
1569,5504.0,2142
1570,5505.0,163
1571,5519.0,258
1572,5523.0,56
1573,5525.0,2751
1574,5528.0,26
1575,5540.0,1251
1576,5541.0,2827
1577,5548.0,568
1578,5575.0,10287
1579,5589.0,958
1580,5608.0,122
1581,5611.0,398408
1582,5612.0,343
1583,5620.0,47
1584,5621.0,201
1585,5622.0,336
1586,5636.0,2284
1587,5640.0,978
1588,5642.0,1918
1589,5642.0,79
1590,5643.0,314
1591,5650.0,8891
1592,5656.0,5076
1593,5657.0,222
1594,5662.0,51
1595,5664.0,728
1596,5667.0,22
1597,5671.0,112
1598,5680.0,113
1599,5685.0,1828
1600,5685.0,2015
1601,5695.0,305
1602,5696.0,538
1603,5703.0,989
1604,5712.0,1514
1605,5728.0,1197
1606,5728.0,423
1607,5737.0,4841
1608,5746.0,1188
1609,5758.0,170
1610,5758.0,110
1611,5759.0,418
1612,5760.0,2141
1613,5774.0,234
1614,5780.0,56
1615,5795.0,1434
1616,5799.0,156
1617,5807.0,156
1618,5813.0,215
1619,5814.0,1341
1620,5815.0,4255
1621,5818.0,137
1622,5823.0,712
1623,5843.0,1097
1624,5857.0,208
1625,5879.0,75
1626,5893.0,439
1627,5894.0,91
1628,5922.0,356
1629,5928.0,35
1630,5930.0,3387
1631,5931.0,178
1632,5937.0,263
1633,5940.0,288
1634,5941.0,122
1635,5944.0,147
1636,5946.0,243
1637,5946.0,5164
1638,5948.0,3182
1639,5949.0,1705
1640,5951.0,44
1641,5966.0,1147
1642,5970.0,202
1643,5977.0,2074
1644,5990.0,1842
1645,5991.0,113
1646,6009.0,433
1647,6019.0,690
1648,6023.0,29
1649,6027.0,26
1650,6030.0,3359
1651,6038.0,175
1652,6040.0,137
1653,6047.0,33
1654,6053.0,146
1655,6054.0,182
1656,6068.0,2393
1657,6071.0,66
1658,6090.0,1670
1659,6092.0,4527
1660,6108.0,2139
1661,6113.0,386
1662,6114.0,6
1663,6126.0,476
1664,6128.0,236
1665,6133.0,231
1666,6139.0,721
1667,6143.0,401
1668,6147.0,1851
1669,6150.0,51
1670,6157.0,84
1671,6166.0,5476
1672,6188.0,7608
1673,6199.0,338
1674,6201.0,3927
1675,6202.0,500
1676,6222.0,345
1677,6228.0,408
1678,6231.0,2529
1679,6237.0,587
1680,6243.0,15
1681,6245.0,439
1682,6248.0,772
1683,6249.0,4834
1684,6253.0,175
1685,6254.0,3966
1686,6259.0,687
1687,6261.0,496
1688,6276.0,371
1689,6282.0,33
1690,6285.0,8
1691,6287.0,2988
1692,6294.0,323
1693,6312.0,123
1694,6313.0,2621
1695,6316.0,803
1696,6321.0,56
1697,6334.0,235
1698,6339.0,193
1699,6347.0,55
1700,6349.0,3180
1701,6354.0,604
1702,6357.0,2853
1703,6361.0,385
1704,6365.0,10303
1705,6416.0,1999
1706,6423.0,506
1707,6429.0,1277
1708,6430.0,20497
1709,6434.0,54
1710,6436.0,3011
1711,6439.0,409
1712,6441.0,279
1713,6442.0,3570
1714,6445.0,77
1715,6451.0,5
1716,6453.0,556
1717,6454.0,356
1718,6460.0,413
1719,6463.0,1411
1720,6463.0,45
1721,6473.0,161
1722,6484.0,1639
1723,6484.0,343
1724,6487.0,2917
1725,6487.0,589
1726,6487.0,193
1727,6487.0,402
1728,6498.0,28539
1729,6508.0,1816
1730,6508.0,1816
1731,6509.0,2299
1732,6519.0,6168
1733,6523.0,182
1734,6526.0,1110
1735,6536.0,10337
1736,6537.0,512
1737,6540.0,3120
1738,6540.0,4450
1739,6542.0,1028
1740,6542.0,46
1741,6543.0,1435
1742,6554.0,2165
1743,6557.0,829
1744,6559.0,3277
1745,6568.0,680
1746,6571.0,489
1747,6574.0,1950
1748,6574.0,28336
1749,6575.0,2260
1750,6575.0,2466
1751,6580.0,410
1752,6595.0,86
1753,6622.0,444
1754,6626.0,582
1755,6629.0,4431
1756,6630.0,237
1757,6647.0,2483
1758,6650.0,145
1759,6657.0,22469
1760,6667.0,95
1761,6667.0,949
1762,6670.0,1362
1763,6676.0,2414
1764,6679.0,2643
1765,6690.0,1690
1766,6691.0,122
1767,6696.0,2062
1768,6706.0,1863
1769,6711.0,907
1770,6712.0,2796
1771,6717.0,199776
1772,6721.0,675
1773,6726.0,239
1774,6734.0,123
1775,6742.0,113
1776,6743.0,369
1777,6753.0,50
1778,6762.0,754
1779,6784.0,188
1780,6786.0,2116
1781,6791.0,3674
1782,6792.0,10416
1783,6797.0,25
1784,6807.0,250
1785,6809.0,9661
1786,6830.0,375
1787,6830.0,101
1788,6832.0,1372
1789,6836.0,2807
1790,6846.0,444
1791,6857.0,32
1792,6858.0,12996
1793,6860.0,2285
1794,6862.0,8620
1795,6869.0,107
1796,6873.0,348
1797,6874.0,130
1798,6880.0,97
1799,6884.0,451
1800,6901.0,353
1801,6903.0,44
1802,6904.0,1624
1803,6910.0,14
1804,6915.0,1331
1805,6918.0,162
1806,6925.0,696
1807,6928.0,1051
1808,6932.0,218
1809,6940.0,208
1810,6945.0,15647
1811,6945.0,2888
1812,6947.0,1286
1813,6950.0,1730
1814,6954.0,744
1815,6958.0,57
1816,6965.0,1083
1817,6966.0,119
1818,6967.0,3662
1819,6973.0,1087
1820,6975.0,128
1821,6982.0,10168
1822,6982.0,157
1823,6985.0,2047
1824,6991.0,381
1825,6994.0,181
1826,6995.0,5684
1827,7007.0,108
1828,7013.0,736
1829,7022.0,617
1830,7030.0,12
1831,7033.0,2106
1832,7036.0,88
1833,7042.0,124
1834,7042.0,10
1835,7045.0,51
1836,7049.0,1193
1837,7060.0,118
1838,7060.0,7717
1839,7068.0,2261
1840,7072.0,799
1841,7079.0,293
1842,7087.0,3484
1843,7090.0,295
1844,7099.0,214
1845,7103.0,5387
1846,7103.0,3957
1847,7105.0,35
1848,7110.0,208
1849,7120.0,1666
1850,7124.0,227
1851,7124.0,2459
1852,7125.0,129
1853,7127.0,267
1854,7132.0,3763
1855,7133.0,3785
1856,7136.0,2140
1857,7139.0,22
1858,7141.0,1117
1859,7157.0,136
1860,7157.0,463
1861,7162.0,26
1862,7163.0,920
1863,7164.0,2350
1864,7166.0,810
1865,7168.0,95
1866,7168.0,1604
1867,7169.0,17
1868,7169.0,2287
1869,7188.0,1787
1870,7189.0,16402
1871,7192.0,87
1872,7196.0,10365
1873,7203.0,2044
1874,7208.0,41
1875,7221.0,1727
1876,7222.0,114
1877,7230.0,2570
1878,7240.0,1636
1879,7242.0,815
1880,7263.0,431
1881,7263.0,334
1882,7267.0,93
1883,7271.0,889
1884,7272.0,4512
1885,7288.0,94
1886,7296.0,6132
1887,7300.0,2503
1888,7309.0,2267
1889,7311.0,94
1890,7317.0,176
1891,7323.0,470
1892,7337.0,7973
1893,7343.0,50
1894,7360.0,125
1895,7364.0,1347
1896,7380.0,115
1897,7380.0,173
1898,7384.0,2874
1899,7390.0,23
1900,7395.0,5929
1901,7400.0,365
1902,7401.0,2323
1903,7402.0,271
1904,7406.0,1040
1905,7411.0,463
1906,7413.0,343
1907,7416.0,546
1908,7418.0,434
1909,7418.0,127
1910,7422.0,950
1911,7441.0,1563
1912,7459.0,53
1913,7461.0,8555
1914,7477.0,3080
1915,7491.0,58
1916,7497.0,2360
1917,7503.0,142
1918,7511.0,169
1919,7516.0,6718
1920,7519.0,129
1921,7533.0,4981
1922,7537.0,1058
1923,7542.0,1762
1924,7542.0,1957
1925,7547.0,4040
1926,7547.0,209
1927,7555.0,507
1928,7560.0,959
1929,7564.0,838
1930,7570.0,535
1931,7570.0,2824
1932,7574.0,329
1933,7581.0,1827
1934,7586.0,324
1935,7601.0,1473
1936,7610.0,225
1937,7613.0,1301
1938,7616.0,74
1939,7616.0,279
1940,7617.0,164
1941,7624.0,281
1942,7630.0,762
1943,7634.0,2959
1944,7635.0,398
1945,7640.0,213
1946,7653.0,32
1947,7658.0,377
1948,7659.0,9
1949,7659.0,549
1950,7665.0,72
1951,7671.0,2960
1952,7693.0,1260
1953,7695.0,135
1954,7702.0,21259
1955,7709.0,1385
1956,7721.0,1042
1957,7725.0,208
1958,7734.0,1569
1959,7743.0,52
1960,7743.0,1617
1961,7751.0,835
1962,7752.0,856
1963,7753.0,1246
1964,7759.0,656
1965,7776.0,2120
1966,7776.0,2018
1967,7780.0,1791
1968,7786.0,10567
1969,7792.0,96
1970,7794.0,1174
1971,7802.0,16
1972,7810.0,987
1973,7811.0,9559
1974,7818.0,790
1975,7826.0,623
1976,7826.0,123
1977,7839.0,2669
1978,7843.0,104
1979,7847.0,3358
1980,7848.0,3772
1981,7850.0,2515
1982,7852.0,1168
1983,7852.0,157
1984,7859.0,1095
1985,7869.0,1302
1986,7880.0,3437
1987,7887.0,1244
1988,7896.0,641
1989,7900.0,475
1990,7903.0,2427
1991,7905.0,267
1992,7927.0,3059
1993,7932.0,1537
1994,7937.0,906
1995,7938.0,48
1996,7942.0,629
1997,7944.0,439
1998,7944.0,3283
1999,7946.0,957
2000,7950.0,252
2001,7952.0,136
2002,7956.0,3108
2003,7956.0,118
2004,7958.0,6108
2005,7963.0,54
2006,7966.0,688
2007,7977.0,217
2008,7980.0,404
2009,7985.0,111
2010,7991.0,263
2011,7996.0,481
2012,8021.0,1881
2013,8022.0,1616
2014,8027.0,87
2015,8045.0,4119
2016,8053.0,257
2017,8067.0,1847
2018,8097.0,34
2019,8097.0,2040
2020,8099.0,1117
2021,8100.0,2358
2022,8102.0,101
2023,8108.0,955
2024,8115.0,5003
2025,8118.0,1222
2026,8120.0,145
2027,8124.0,78
2028,8125.0,248
2029,8128.0,338
2030,8142.0,219
2031,8145.0,1044
2032,8147.0,2800
2033,8151.0,170
2034,8152.0,248
2035,8162.0,2929
2036,8166.0,5377
2037,8183.0,94
2038,8187.0,3307
2039,8192.0,922
2040,8194.0,221
2041,8196.0,158
2042,8198.0,2311
2043,8214.0,3336
2044,8218.0,298
2045,8227.0,276
2046,8228.0,772
2047,8233.0,112
2048,8233.0,171
2049,8252.0,16492
2050,8258.0,75
2051,8279.0,177
2052,8293.0,1676
2053,8298.0,423
2054,8305.0,32
2055,8307.0,3429
2056,8313.0,1869
2057,8320.0,399
2058,8350.0,188
2059,8353.0,42
2060,8372.0,39
2061,8375.0,878
2062,8375.0,4406
2063,8376.0,9135
2064,8380.0,176
2065,8380.0,122
2066,8411.0,73369
2067,8418.0,1019
2068,8420.0,673
2069,8426.0,1480
2070,8426.0,736
2071,8435.0,325
2072,8443.0,142
2073,8444.0,2041
2074,8448.0,1136
2075,8467.0,6215
2076,8475.0,310
2077,8478.0,196
2078,8480.0,261
2079,8481.0,12806
2080,8491.0,93
2081,8494.0,4643
2082,8496.0,26
2083,8506.0,64978
2084,8514.0,7
2085,8531.0,3188
2086,8543.0,1738
2087,8553.0,444
2088,8555.0,1175
2089,8558.0,55
2090,8560.0,1056
2091,8563.0,1695
2092,8568.0,322
2093,8573.0,7359
2094,8575.0,5369
2095,8580.0,74
2096,8581.0,396
2097,8587.0,142
2098,8588.0,276
2099,8590.0,1802
2100,8590.0,125
2101,8599.0,44
2102,8599.0,725
2103,8601.0,395
2104,8608.0,8495
2105,8618.0,1209
2106,8618.0,2444
2107,8621.0,1265
2108,8622.0,317
2109,8623.0,16
2110,8625.0,154
2111,8636.0,761
2112,8639.0,1469
2113,8642.0,178
2114,8646.0,2805
2115,8650.0,732
2116,8653.0,624
2117,8659.0,532
2118,8660.0,269
2119,8661.0,53
2120,8664.0,118
2121,8674.0,444
2122,8675.0,898
2123,8678.0,10265
2124,8678.0,58
2125,8683.0,140
2126,8684.0,57
2127,8690.0,119
2128,8708.0,1623
2129,8717.0,793
2130,8720.0,49
2131,8743.0,135
2132,8745.0,3296
2133,8765.0,1121
2134,8782.0,35
2135,8785.0,1298
2136,8788.0,402
2137,8789.0,319
2138,8789.0,20
2139,8791.0,578
2140,8793.0,131
2141,8794.0,32
2142,8807.0,178
2143,8811.0,3665
2144,8820.0,83
2145,8824.0,78
2146,8832.0,196
2147,8833.0,964
2148,8845.0,4519
2149,8847.0,666
2150,8859.0,12
2151,8868.0,1142
2152,8888.0,100
2153,8904.0,37
2154,8910.0,198
2155,8921.0,422
2156,8923.0,4437
2157,8933.0,147
2158,8936.0,210
2159,8936.0,2957
2160,8939.0,1985
2161,8941.0,142
2162,8943.0,1560
2163,8949.0,220
2164,8950.0,712
2165,8958.0,2504
2166,8961.0,283
2167,8966.0,468
2168,8995.0,1352
2169,9001.0,534
2170,9004.0,161
2171,9010.0,9302
2172,9012.0,880
2173,9012.0,388
2174,9021.0,7306
2175,9023.0,124
2176,9034.0,4767
2177,9047.0,655
2178,9061.0,21
2179,9063.0,1843
2180,9067.0,3195
2181,9072.0,645
2182,9073.0,4163
2183,9085.0,9661
2184,9089.0,1168
2185,9089.0,323
2186,9091.0,511
2187,9091.0,3045
2188,9100.0,125
2189,9108.0,96
2190,9112.0,122
2191,9114.0,8268
2192,9120.0,61
2193,9123.0,4046
2194,9126.0,1605
2195,9140.0,3281
2196,9152.0,839
2197,9155.0,1571
2198,9170.0,64
2199,9174.0,709
2200,9181.0,9158
2201,9187.0,1960
2202,9211.0,608
2203,9214.0,10203
2204,9216.0,20327
2205,9217.0,47
2206,9227.0,225
2207,9228.0,213
2208,9231.0,256
2209,9233.0,1199
2210,9241.0,49
2211,9249.0,3809
2212,9258.0,293
2213,9262.0,4054
2214,9275.0,900
2215,9290.0,193
2216,9293.0,62
2217,9297.0,3658
2218,9300.0,1950
2219,9302.0,326
2220,9310.0,1985
2221,9328.0,1428
2222,9333.0,1881
2223,9342.0,513
2224,9361.0,1073
2225,9364.0,2906
2226,9400.0,523
2227,9443.0,271
2228,9444.0,117
2229,9448.0,935
2230,9452.0,905
2231,9456.0,536
2232,9457.0,7441
2233,9464.0,183
2234,9474.0,66
2235,9487.0,285
2236,9498.0,47
2237,9503.0,149
2238,9508.0,8046
2239,9509.0,768
2240,9512.0,2948
2241,9516.0,137
2242,9516.0,757
2243,9519.0,210
2244,9533.0,134
2245,9535.0,105
2246,9535.0,146
2247,9537.0,710
2248,9551.0,290
2249,9553.0,142
2250,9554.0,19
2251,9566.0,1990
2252,9567.0,2749
2253,9569.0,9352
2254,9570.0,45
2255,9573.0,1420
2256,9574.0,1120
2257,9575.0,1369
2258,9577.0,45
2259,9583.0,228
2260,9585.0,531
2261,9585.0,170
2262,9587.0,6
2263,9597.0,1929
2264,9599.0,251
2265,9599.0,96
2266,9611.0,155
2267,9618.0,279
2268,9639.0,855
2269,9650.0,1359
2270,9656.0,35
2271,9659.0,1596
2272,9665.0,1127
2273,9668.0,4060
2274,9671.0,71
2275,9676.0,399
2276,9679.0,930
2277,9681.0,211
2278,9686.0,1112
2279,9687.0,85
2280,9698.0,2184
2281,9706.0,7153
2282,9712.0,249
2283,9713.0,1310
2284,9715.0,729
2285,9738.0,229
2286,9738.0,1725
2287,9740.0,1531
2288,9740.0,3328
2289,9763.0,5247
2290,9766.0,3444
2291,9772.0,356
2292,9777.0,19
2293,9778.0,122
2294,9783.0,107
2295,9783.0,4190
2296,9800.0,136
2297,9804.0,356
2298,9807.0,77
2299,9813.0,285
2300,9821.0,648
2301,9827.0,618
2302,9829.0,69
2303,9850.0,3923
2304,9862.0,175
2305,9864.0,39
2306,9864.0,215
2307,9878.0,1100
2308,9880.0,40
2309,9882.0,64
2310,9889.0,980
2311,9899.0,285
2312,9910.0,2301
2313,9919.0,166
2314,9921.0,46
2315,9935.0,178
2316,9940.0,869
2317,9943.0,90
2318,9955.0,483
2319,9964.0,4504
2320,9973.0,163
2321,9974.0,2197
2322,9982.0,31
2323,9990.0,1080
2324,9996.0,1318
2325,10000.0,129
2326,10007.0,1984
2327,10018.0,117
2328,10026.0,391
2329,10027.0,412
2330,10029.0,698
2331,10031.0,304
2332,10044.0,325
2333,10052.0,668
2334,10059.0,221
2335,10065.0,108
2336,10067.0,2171
2337,10073.0,608
2338,10076.0,49
2339,10089.0,1454
2340,10103.0,387
2341,10108.0,68
2342,10118.0,79
2343,10122.0,781
2344,10139.0,496
2345,10140.0,98
2346,10141.0,305
2347,10144.0,986
2348,10149.0,2637
2349,10151.0,814
2350,10158.0,124
2351,10161.0,26
2352,10169.0,51
2353,10172.0,1213
2354,10180.0,961
2355,10181.0,193
2356,10183.0,5126
2357,10187.0,2676
2358,10203.0,5204
2359,10210.0,549
2360,10210.0,2541
2361,10211.0,30
2362,10213.0,852
2363,10221.0,175
2364,10222.0,3259
2365,10227.0,6592
2366,10245.0,680
2367,10249.0,352
2368,10252.0,2419
2369,10253.0,2016
2370,10254.0,1151
2371,10255.0,596
2372,10259.0,102
2373,10277.0,922
2374,10278.0,3026
2375,10279.0,3431
2376,10281.0,4800
2377,10284.0,1090
2378,10293.0,1597
2379,10302.0,284
2380,10359.0,513
2381,10363.0,65
2382,10369.0,294
2383,10376.0,725
2384,10402.0,365
2385,10409.0,246
2386,10438.0,728
2387,10446.0,2354
2388,10465.0,14900
2389,10476.0,1437
2390,10482.0,5839
2391,10485.0,4032
2392,10498.0,5459
2393,10499.0,3376
2394,10505.0,1698
2395,10508.0,67
2396,10508.0,171
2397,10515.0,57
2398,10548.0,3875
2399,10559.0,99
2400,10566.0,491
2401,10572.0,120
2402,10574.0,5651
2403,10578.0,74
2404,10586.0,451
2405,10599.0,47
2406,10608.0,1284
2407,10630.0,13
2408,10632.0,778
2409,10644.0,1409
2410,10659.0,733
2411,10665.0,729
2412,10667.0,551
2413,10678.0,256
2414,10683.0,2326
2415,10708.0,1630
2416,10716.0,331
2417,10745.0,3124
2418,10747.0,104
2419,10749.0,734
2420,10755.0,109
2421,10790.0,7098
2422,10793.0,2725
2423,10797.0,2479
2424,10819.0,428
2425,10828.0,1957
2426,10831.0,1270
2427,10842.0,191
2428,10853.0,409
2429,10857.0,12233
2430,10859.0,171
2431,10868.0,1351
2432,10870.0,923
2433,10880.0,630
2434,10882.0,205
2435,10884.0,535
2436,10901.0,261
2437,10906.0,1728
2438,10916.0,4694
2439,10918.0,676
2440,10921.0,2923
2441,10945.0,1159
2442,10950.0,12692
2443,10961.0,407
2444,10962.0,243
2445,10967.0,12547
2446,10969.0,1348
2447,10977.0,2529
2448,10979.0,1519
2449,10980.0,2132
2450,10982.0,57
2451,11007.0,258
2452,11008.0,4
2453,11012.0,243
2454,11017.0,1230
2455,11025.0,210
2456,11030.0,374
2457,11032.0,509
2458,11038.0,1348
2459,11044.0,1272
2460,11061.0,924
2461,11064.0,132
2462,11068.0,1754
2463,11074.0,814
2464,11075.0,3473
2465,11079.0,98
2466,11094.0,4148
2467,11100.0,846
2468,11123.0,134
2469,11135.0,163
2470,11138.0,203
2471,11146.0,935
2472,11146.0,1714
2473,11155.0,120
2474,11178.0,1914
2475,11183.0,65
2476,11191.0,3443
2477,11199.0,7286
2478,11205.0,441
2479,11224.0,87
2480,11236.0,1080
2481,11246.0,3698
2482,11249.0,2056
2483,11261.0,3910
2484,11263.0,101
2485,11282.0,4363
2486,11284.0,91
2487,11284.0,153
2488,11289.0,52
2489,11304.0,176
2490,11331.0,698
2491,11335.0,541
2492,11341.0,1750
2493,11363.0,1366
2494,11374.0,113
2495,11394.0,1652
2496,11403.0,3035
2497,11413.0,21923
2498,11415.0,562
2499,11421.0,845
2500,11439.0,839
2501,11450.0,242
2502,11451.0,63
2503,11452.0,157
2504,11453.0,913
2505,11458.0,18
2506,11461.0,1217
2507,11484.0,1148
2508,11488.0,431
2509,11503.0,1200
2510,11522.0,110
2511,11528.0,318
2512,11528.0,785
2513,11529.0,178
2514,11533.0,37
2515,11536.0,1367
2516,11560.0,71
2517,11564.0,1033
2518,11568.0,296
2519,11571.0,1933
2520,11575.0,197
2521,11577.0,1432
2522,11586.0,2441
2523,11591.0,1506
2524,11610.0,149
2525,11630.0,9549
2526,11633.0,1564
2527,11639.0,3678
2528,11644.0,14267
2529,11653.0,127
2530,11658.0,41
2531,11659.0,59
2532,11660.0,3568
2533,11662.0,3042
2534,11670.0,1624
2535,11687.0,55
2536,11691.0,65
2537,11706.0,2270
2538,11724.0,5572
2539,11726.0,269
2540,11726.0,128
2541,11741.0,662
2542,11746.0,249
2543,11756.0,52
2544,11780.0,1240
2545,11792.0,153
2546,11805.0,351
2547,11835.0,858
2548,11855.0,1027
2549,11867.0,2124
2550,11888.0,2323
2551,11899.0,504
2552,11910.0,7101
2553,11916.0,106
2554,11921.0,274
2555,11926.0,173
2556,11977.0,1031
2557,12009.0,83574
2558,12040.0,1112
2559,12043.0,6338
2560,12050.0,39
2561,12060.0,179
2562,12069.0,1127
2563,12073.0,1205
2564,12090.0,934
2565,12091.0,1541
2566,12093.0,1281
2567,12106.0,687
2568,12108.0,333
2569,12123.0,1267
2570,12126.0,1730
2571,12127.0,882
2572,12128.0,2425
2573,12132.0,1228
2574,12136.0,41
2575,12139.0,65856
2576,12146.0,179
2577,12148.0,563
2578,12151.0,27763
2579,12164.0,546
2580,12179.0,3213
2581,12181.0,1461
2582,12192.0,2551
2583,12210.0,2316
2584,12210.0,685
2585,12213.0,1743
2586,12230.0,278
2587,12235.0,11764
2588,12243.0,1242
2589,12244.0,1477
2590,12252.0,163
2591,12256.0,545
2592,12257.0,460
2593,12260.0,1031
2594,12267.0,545
2595,12275.0,1868
2596,12282.0,161
2597,12297.0,2613
2598,12300.0,4102
2599,12310.0,408
2600,12313.0,235
2601,12316.0,203
2602,12320.0,947
2603,12327.0,333
2604,12329.0,126
2605,12337.0,1838
2606,12352.0,4227
2607,12356.0,121
2608,12373.0,65
2609,12380.0,2569
2610,12386.0,1573
2611,12398.0,2565
2612,12402.0,84
2613,12412.0,1412
2614,12437.0,3731
2615,12439.0,110
2616,12451.0,2826
2617,12452.0,183
2618,12472.0,219
2619,12473.0,309
2620,12480.0,2088
2621,12517.0,29
2622,12526.0,3494
2623,12532.0,592
2624,12558.0,371
2625,12563.0,4343
2626,12589.0,3343
2627,12592.0,119
2628,12598.0,1625
2629,12610.0,116
2630,12632.0,387
2631,12643.0,1409
2632,12643.0,239
2633,12646.0,275
2634,12658.0,578
2635,12691.0,393
2636,12700.0,69
2637,12707.0,57
2638,12764.0,640
2639,12770.0,9
2640,12772.0,166
2641,12776.0,317
2642,12783.0,770
2643,12784.0,4441
2644,12784.0,31
2645,12807.0,9876
2646,12819.0,241
2647,12820.0,58
2648,12831.0,1127
2649,12835.0,797
2650,12843.0,8
2651,12847.0,59
2652,12848.0,30
2653,12853.0,824
2654,12854.0,1014
2655,12856.0,503
2656,12858.0,9116
2657,12863.0,30035
2658,12883.0,794
2659,12884.0,202
2660,12891.0,1495
2661,12906.0,552
2662,12917.0,484
2663,12917.0,3917
2664,12918.0,622
2665,12921.0,1026
2666,12921.0,28578
2667,12924.0,91
2668,12950.0,129
2669,12957.0,64
2670,12962.0,3425
2671,12965.0,318
2672,12969.0,2664
2673,12970.0,112
2674,12977.0,190
2675,12983.0,348
2676,12996.0,87
2677,13003.0,60
2678,13003.0,427
2679,13024.0,195
2680,13024.0,614
2681,13034.0,87
2682,13043.0,200
2683,13043.0,147
2684,13066.0,233
2685,13071.0,2360
2686,13077.0,848
2687,13081.0,2189
2688,13081.0,23346
2689,13085.0,62
2690,13095.0,627
2691,13095.0,47
2692,13098.0,699
2693,13101.0,5886
2694,13104.0,9
2695,13114.0,1965
2696,13116.0,77
2697,13126.0,331
2698,13134.0,15
2699,13137.0,276
2700,13139.0,1016
2701,13140.0,211
2702,13149.0,385
2703,13153.0,1975
2704,13154.0,281
2705,13169.0,319
2706,13176.0,1647
2707,13185.0,8
2708,13198.0,949
2709,13202.0,1014
2710,13204.0,92
2711,13231.0,436
2712,13240.0,14713
2713,13241.0,454
2714,13270.0,2643
2715,13297.0,471
2716,13303.0,168
2717,13320.0,1680
2718,13327.0,554
2719,13331.0,1400
2720,13351.0,6691
2721,13352.0,10453
2722,13366.0,308
2723,13370.0,58
2724,13386.0,37
2725,13405.0,5798
2726,13406.0,19
2727,13437.0,2586
2728,13469.0,3039
2729,13469.0,1120
2730,13477.0,388
2731,13481.0,41
2732,13486.0,1142
2733,13498.0,1044
2734,13511.0,7517
2735,13516.0,26
2736,13516.0,1324
2737,13520.0,6717
2738,13521.0,191
2739,13541.0,1350
2740,13543.0,1474
2741,13549.0,1002
2742,13556.0,389
2743,13562.0,62
2744,13569.0,479
2745,13573.0,4952
2746,13582.0,9354
2747,13604.0,1201
2748,13605.0,106
2749,13612.0,15609
2750,13618.0,121
2751,13623.0,1999
2752,13628.0,169
2753,13638.0,317
2754,13647.0,214
2755,13649.0,67
2756,13650.0,145
2757,13651.0,39649
2758,13653.0,1751
2759,13666.0,6180
2760,13668.0,3655
2761,13671.0,692
2762,13673.0,82
2763,13677.0,195
2764,13682.0,170
2765,13687.0,10584
2766,13695.0,788
2767,13696.0,335
2768,13696.0,137
2769,13704.0,100
2770,13713.0,308
2771,13715.0,289
2772,13719.0,7057
2773,13730.0,3
2774,13736.0,151
2775,13752.0,378
2776,13759.0,74
2777,13760.0,1742
2778,13783.0,11466
2779,13796.0,101
2780,13828.0,269
2781,13829.0,446
2782,13833.0,2246
2783,13834.0,11
2784,13839.0,218
2785,13855.0,5242
2786,13859.0,5219
2787,13870.0,606
2788,13895.0,2694
2789,13895.0,205
2790,13914.0,52
2791,13917.0,574
2792,13926.0,1199
2793,13955.0,273
2794,13957.0,428
2795,13959.0,18
2796,13966.0,640
2797,13971.0,185
2798,13981.0,33
2799,13983.0,2
2800,13995.0,233
2801,13996.0,757
2802,14001.0,166
